ID_country|ISO_country|NAME_country|NAME_PRINT_country|ISO3_country|CODE_country|NAME_ESP_country|id_city|region_id|name_place|short_name_place|slug_place|group_id_place|province_id_place|group_slug_place|latitude|longitude|country_host_id_place|
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25015|24995|San Martín Sacatepéquez|San Martín Sacatepéquez|san-martin-sacatepequez|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25016|24995|San Mateo|San Mateo|san-mateo-25016|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25017|24995|San Miguel Sigüilá|San Miguel Sigüilá|san-miguel-siguila|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25018|24995|Sibilia|Sibilia|sibilia|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25019|24995|Zunil|Zunil|zunil|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25021|25020|Canillá|Canillá|canilla|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25022|25020|Chajul|Chajul|chajul|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25023|25020|Chicamán|Chicamán|chicaman|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25024|25020|Chiché|Chiché|chiche|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25025|25020|Chichicastenango|Chichicastenango|chichicastenango|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25026|25020|Chinique|Chinique|chinique|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25027|25020|Cunén|Cunén|cunen|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25028|25020|Ixcán|Ixcán|ixcan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25029|25020|Joyabaj|Joyabaj|joyabaj|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25030|25020|Nebaj|Nebaj|nebaj|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25031|25020|Pachalum|Pachalum|pachalum|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25032|25020|Patzité|Patzité|patzite|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25033|25020|Sacapulas|Sacapulas|sacapulas|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25034|25020|San Andrés Sajcabajá|San Andrés Sajcabajá|san-andres-sajcabaja|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25035|25020|San Antonio Ilotenango|San Antonio Ilotenango|san-antonio-ilotenango|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25036|25020|San Bartolomé Jocotenango|San Bartolomé Jocotenango|san-bartolome-jocotenango|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25037|25020|San Juan Cotzal|San Juan Cotzal|san-juan-cotzal|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25038|25020|San Pedro Jocopilas|San Pedro Jocopilas|san-pedro-jocopilas|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25039|25020|Santa Cruz del Quiché|Santa Cruz del Quiché|santa-cruz-del-quiche|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25040|25020|Uspantán|Uspantán|uspantan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25041|25020|Zacualpa|Zacualpa|zacualpa|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25043|25042|Champerico|Champerico|champerico|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25044|25042|El Asintal|El Asintal|el-asintal|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25045|25042|Nuevo San Carlos|Nuevo San Carlos|nuevo-san-carlos|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25046|25042|Retalhuleu|Retalhuleu|retalhuleu|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25047|25042|San Andrés Villa Seca|San Andrés Villa Seca|san-andres-villa-seca|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25048|25042|San Felipe|San Felipe|san-felipe-25048|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25049|25042|San Martín Zapotitlán|San Martín Zapotitlán|san-martin-zapotitlan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25050|25042|San Sebastián|San Sebastián|san-sebastian|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25051|25042|Santa Cruz Muluá|Santa Cruz Muluá|santa-cruz-mulua|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25053|25052|Alotenango|Alotenango|alotenango|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25054|25052|Antigua Guatemala|Antigua Guatemala|antigua-guatemala|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25055|25052|Ciudad Vieja|Ciudad Vieja|ciudad-vieja|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25056|25052|Jocotenango|Jocotenango|jocotenango|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25057|25052|Magdalena Milpas Altas|Magdalena Milpas Altas|magdalena-milpas-altas|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25058|25052|Pastores|Pastores|pastores|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25059|25052|San Antonio Aguas Calientes|San Antonio Aguas Calientes|san-antonio-aguas-calientes|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25060|25052|San Bartolomé Milpas Altas|San Bartolomé Milpas Altas|san-bartolome-milpas-altas|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25061|25052|San Lucas Sacatepéquez|San Lucas Sacatepéquez|san-lucas-sacatepequez|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25062|25052|San Miguel Dueñas|San Miguel Dueñas|san-miguel-duenas|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25063|25052|Santa Catarina Barahona|Santa Catarina Barahona|santa-catarina-barahona|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25064|25052|Santa Lucía Milpas Altas|Santa Lucía Milpas Altas|santa-lucia-milpas-altas|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25065|25052|Santa María de Jesús|Santa María de Jesús|santa-maria-de-jesus|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25066|25052|Santiago Sacatepéquez|Santiago Sacatepéquez|santiago-sacatepequez|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25067|25052|Santo Domingo Xenacoj|Santo Domingo Xenacoj|santo-domingo-xenacoj|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25068|25052|Sumpango|Sumpango|sumpango|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25070|25069|San Marcos (San Marcos)|San Marcos (San Marcos)|san-marcos-san-marcos|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25071|25069|Ayutla|Ayutla|ayutla|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25072|25069|Catarina|Catarina|catarina|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25073|25069|Comitancillo|Comitancillo|comitancillo|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25074|25069|Concepción Tutuapa|Concepción Tutuapa|concepcion-tutuapa|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25075|25069|El Quetzal|El Quetzal|el-quetzal|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25076|25069|El Rodeo|El Rodeo|el-rodeo|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25077|25069|El Tumbador|El Tumbador|el-tumbador|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25078|25069|Ixchiguán|Ixchiguán|ixchiguan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25079|25069|La Reforma|La Reforma|la-reforma|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25080|25069|Malacatán|Malacatán|malacatan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25081|25069|Nuevo Progreso|Nuevo Progreso|nuevo-progreso|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25082|25069|Ocós|Ocós|ocos|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25083|25069|Pajapita|Pajapita|pajapita|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25084|25069|Esquipulas Palo Gordo|Esquipulas Palo Gordo|esquipulas-palo-gordo|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25085|25069|San Antonio Sacatepéquez|San Antonio Sacatepéquez|san-antonio-sacatepequez|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25086|25069|San Cristóbal Cucho|San Cristóbal Cucho|san-cristobal-cucho|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25087|25069|San José Ojetenam|San José Ojetenam|san-jose-ojetenam|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25088|25069|San Lorenzo|San Lorenzo|san-lorenzo-25088|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25089|25069|San Miguel Ixtahuacán|San Miguel Ixtahuacán|san-miguel-ixtahuacan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25090|25069|San Pablo|San Pablo|san-pablo-25090|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25091|25069|San Pedro Sacatepéquez|San Pedro Sacatepéquez|san-pedro-sacatepequez-25091|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25092|25069|San Rafael Pie de la Cuesta|San Rafael Pie de la Cuesta|san-rafael-pie-de-la-cuesta|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25093|25069|Sibinal|Sibinal|sibinal|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25094|25069|Sipacapa|Sipacapa|sipacapa|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25095|25069|Tacaná|Tacaná|tacana|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25096|25069|Tajumulco|Tajumulco|tajumulco|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25097|25069|Tejutla|Tejutla|tejutla|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25098|25069|Río Blanco|Río Blanco|rio-blanco|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25099|25069|La Blanca|La Blanca|la-blanca|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25101|25100|Barberena|Barberena|barberena|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25102|25100|Casillas|Casillas|casillas|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25103|25100|Chiquimulilla|Chiquimulilla|chiquimulilla|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25104|25100|Cuilapa|Cuilapa|cuilapa|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25105|25100|Guazacapán|Guazacapán|guazacapan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25106|25100|Monterrico|Monterrico|monterrico|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25107|25100|Nueva Santa Rosa|Nueva Santa Rosa|nueva-santa-rosa|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25108|25100|Oratorio|Oratorio|oratorio|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25109|25100|Pueblo Nuevo Viñas|Pueblo Nuevo Viñas|pueblo-nuevo-vinas|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25110|25100|San Juan Tecuaco|San Juan Tecuaco|san-juan-tecuaco|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25111|25100|San Rafael Las Flores|San Rafael Las Flores|san-rafael-las-flores|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25112|25100|Santa Cruz Naranjo|Santa Cruz Naranjo|santa-cruz-naranjo|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25113|25100|Santa María Ixhuatán|Santa María Ixhuatán|santa-maria-ixhuatan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25114|25100|Santa Rosa de Lima|Santa Rosa de Lima|santa-rosa-de-lima|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25115|25100|Taxisco|Taxisco|taxisco|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25117|25116|Sololá|Sololá|solola|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25118|25116|Concepción|Concepción|concepcion-25118|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25119|25116|Nahualá|Nahualá|nahuala|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25120|25116|Panajachel|Panajachel|panajachel|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25121|25116|San Andrés Semetabaj|San Andrés Semetabaj|san-andres-semetabaj|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25122|25116|San Antonio Palopó|San Antonio Palopó|san-antonio-palopo|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25123|25116|San José Chacayá|San José Chacayá|san-jose-chacaya|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25124|25116|San Juan La Laguna|San Juan La Laguna|san-juan-la-laguna|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25125|25116|San Lucas Tolimán|San Lucas Tolimán|san-lucas-toliman|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25126|25116|San Marcos La Laguna|San Marcos La Laguna|san-marcos-la-laguna|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25127|25116|San Pablo La Laguna|San Pablo La Laguna|san-pablo-la-laguna|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25128|25116|San Pedro La Laguna|San Pedro La Laguna|san-pedro-la-laguna|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25129|25116|Santa Catarina Ixtahuacán|Santa Catarina Ixtahuacán|santa-catarina-ixtahuacan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25130|25116|Santa Catarina Palopó|Santa Catarina Palopó|santa-catarina-palopo|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25131|25116|Santa Clara La Laguna|Santa Clara La Laguna|santa-clara-la-laguna|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25132|25116|Santa Cruz La Laguna|Santa Cruz La Laguna|santa-cruz-la-laguna|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25133|25116|Santa Lucía Utatlán|Santa Lucía Utatlán|santa-lucia-utatlan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25134|25116|Santa María Visitación|Santa María Visitación|santa-maria-visitacion|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25135|25116|Santiago Atitlán|Santiago Atitlán|santiago-atitlan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25137|25136|Chicacao|Chicacao|chicacao|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25138|25136|Cuyotenango|Cuyotenango|cuyotenango|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25139|25136|Mazatenango|Mazatenango|mazatenango|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25140|25136|Patulul|Patulul|patulul|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25141|25136|Pueblo Nuevo|Pueblo Nuevo|pueblo-nuevo-25141|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25142|25136|Río Bravo|Río Bravo|rio-bravo|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25143|25136|Samayac|Samayac|samayac|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25144|25136|San Antonio Suchitepéquez|San Antonio Suchitepéquez|san-antonio-suchitepequez|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25145|25136|San Bernardino|San Bernardino|san-bernardino|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25146|25136|San Francisco Zapotitlán|San Francisco Zapotitlán|san-francisco-zapotitlan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25147|25136|San Gabriel|San Gabriel|san-gabriel|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25148|25136|San José El Ídolo|San José El Ídolo|san-jose-el-idolo|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25149|25136|San José La Máquina|San José La Máquina|san-jose-la-maquina|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25150|25136|San Juan Bautista|San Juan Bautista|san-juan-bautista-25150|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25151|25136|San Lorenzo|San Lorenzo|san-lorenzo-25151|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25152|25136|San Miguel Panán|San Miguel Panán|san-miguel-panan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25153|25136|San Pablo Jocopilas|San Pablo Jocopilas|san-pablo-jocopilas|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25154|25136|Santa Bárbara|Santa Bárbara|santa-barbara-25154|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25155|25136|Santo Domingo Suchitepéquez|Santo Domingo Suchitepéquez|santo-domingo-suchitepequez|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25156|25136|Santo Tomás La Unión|Santo Tomás La Unión|santo-tomas-la-union|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25157|25136|Zunilito|Zunilito|zunilito|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25159|25158|Momostenango|Momostenango|momostenango|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25160|25158|San Andrés Xecul|San Andrés Xecul|san-andres-xecul|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25161|25158|San Bartolo|San Bartolo|san-bartolo-25161|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25162|25158|San Cristóbal Totonicapán|San Cristóbal Totonicapán|san-cristobal-totonicapan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25163|25158|San Francisco El Alto|San Francisco El Alto|san-francisco-el-alto|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25164|25158|Santa Lucía La Reforma|Santa Lucía La Reforma|santa-lucia-la-reforma|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25165|25158|Santa María Chiquimula|Santa María Chiquimula|santa-maria-chiquimula|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25166|25158|Totonicapán|Totonicapán|totonicapan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25168|25167|Cabañas|Cabañas|cabanas|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25169|25167|Estanzuela|Estanzuela|estanzuela|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25170|25167|Gualán|Gualán|gualan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25171|25167|Huité|Huité|huite|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25172|25167|La Unión|La Unión|la-union-25172|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25173|25167|Río Hondo|Río Hondo|rio-hondo-25173|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25174|25167|San Diego|San Diego|san-diego|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25175|25167|San Jorge22​|San Jorge22​|san-jorge22|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25176|25167|Teculután|Teculután|teculutan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25177|25167|Usumatlán|Usumatlán|usumatlan|NULL|NULL|otros|NULL|NULL|4||
82|GT|GUATEMALA|Guatemala|GTM|320|Guatemala|25178|25167|Zacapa|Zacapa|zacapa|NULL|NULL|otros|NULL|NULL|4||
158|PY|PARAGUAY|Paraguay|PRY|600|Paraguay|25644|25643|Puerto Casado|Puerto Casado|puerto-casado|NULL|NULL|otros|NULL|NULL|8||
158|PY|PARAGUAY|Paraguay|PRY|600|Paraguay|25645|25643|Capitán Carmelo Peralta|Capitán Carmelo Peralta|capitan-carmelo-peralta|NULL|NULL|otros|NULL|NULL|8||
158|PY|PARAGUAY|Paraguay|PRY|600|Paraguay|25646|25643|Fuerte Olimpo|Fuerte Olimpo|fuerte-olimpo|NULL|NULL|otros|NULL|NULL|8||
158|PY|PARAGUAY|Paraguay|PRY|600|Paraguay|25647|25643|Bahía Negra|Bahía Negra|bahia-negra|NULL|NULL|otros|NULL|NULL|8||
158|PY|PARAGUAY|Paraguay|PRY|600|Paraguay|25649|25648|Ciudad del Este|Ciudad del Este|ciudad-del-este|NULL|NULL|otros|NULL|NULL|8||
158|PY|PARAGUAY|Paraguay|PRY|600|Paraguay|25650|25648|Presidente Franco|Presidente Franco|presidente-franco|NULL|NULL|otros|NULL|NULL|8||
158|PY|PARAGUAY|Paraguay|PRY|600|Paraguay|25651|25648|Minga Guazú|Minga Guazú|minga-guazu|NULL|NULL|otros|NULL|NULL|8||
